3.521162
3.84329
4.168105
4.536038
4.859932
5.181808
5.548157
5.872226
6.195833
6.555121
6.883781
7.207484
7.566695
7.888752
8.21037
8.570812
8.941385
9.264542
9.586426
9.943367
10.265101
10.586727
10.954093
11.276962
11.599049
11.962278
12.285453
12.607449
12.964505
13.28628
13.608919
13.968283
14.289722
14.612631
14.974333
15.296972
15.619828
15.974973
